jurisdiccion,departamento,sector,ambito,estudiantes,sexo__masculino,sexo__femenino,sexo__x,tamano_hogar__vivo_solo,tamano_hogar__2,tamano_hogar__3,tamano_hogar__4,tamano_hogar__5,tamano_hogar__6,tamano_hogar__7,tamano_hogar__8,tamano_hogar__9,tamano_hogar__10_o_mas,libros_hogar__no_hay_libros_en_formato_papel,libros_hogar__de_1_a_5_libros,libros_hogar__de_6_a_20_libros,libros_hogar__de_21_a_50_libros,libros_hogar__de_51_a_100_libros,libros_hogar__mas_de_100_libros,asistio_jardin__si_desde_sala_de_3_o_antes,asistio_jardin__si_desde_sala_de_4,asistio_jardin__si_desde_sala_de_5,asistio_jardin__no_no_fui_al_jardin,inasistencias__ninguna_falta,inasistencias__menos_de_5_faltas,inasistencias__de_5_a_14_faltas,inasistencias__de_15_a_19_faltas,inasistencias__de_20_a_29_faltas,inasistencias__30_o_mas_faltas,horas_estudio__no_estudie_ni_hice_tarea_fuera_del_horario_escolar,horas_estudio__hasta_2_horas,horas_estudio__entre_2_y_4_horas,horas_estudio__entre_5_y_7_horas,horas_estudio__entre_8_y_10_horas,horas_estudio__mas_de_10_horas,edad__menos_de_15_anos,edad__15_anos,edad__16_anos,edad__17_anos,edad__18_anos,edad__19_anos,edad__20_anos,edad__21_anos,edad__22_anos,edad__mas_de_22_anos,sobreedad__menores_de_17_anos,sobreedad__edad_teorica_para_el_ano_17_anos_al_30_de_junio,sobreedad__1_ano_de_sobreedad_18_anos_al_30_de_junio,sobreedad__2_anos_de_sobreedad_19_anos_al_30_de_junio,sobreedad__3_anos_o_mas_de_sobreedad_20_anos_o_mas_30jun,repitencia__repitio_1_vez,repitencia__repitio_2_veces_o_mas,repitencia__nunca_repitio,migracion__configuracion_familiar_migrante,migracion__configuracion_familiar_no_migrante,clima_escolar__bajo,clima_escolar__medio,clima_escolar__alto,nse__q1,nse__q2,nse__q3,nse__q4,nse__q5,educ_madre__no_fue_a_la_escuela,educ_madre__primaria_incompleto,educ_madre__primaria_completo,educ_madre__secundaria_incompleto,educ_madre__secundaria_completo,educ_madre__terciariouniversitarioposgrado_incompleto,educ_madre__terciariouniversitarioposgrado_completo,educ_padre__no_fue_a_la_escuela,educ_padre__primaria_incompleto,educ_padre__primaria_completo,educ_padre__secundaria_incompleto,educ_padre__secundaria_completo,educ_padre__terciariouniversitarioposgrado_incompleto,educ_padre__terciariouniversitarioposgrado_completo,desemp_lengua__por_debajo_del_nivel_basico,desemp_lengua__basico,desemp_lengua__satisfactorio,desemp_lengua__avanzado,desemp_matematica__por_debajo_del_nivel_basico,desemp_matematica__basico,desemp_matematica__satisfactorio,desemp_matematica__avanzado,cob__sexo,cob__tamano_hogar,cob__libros_hogar,cob__asistio_jardin,cob__inasistencias,cob__horas_estudio,cob__edad,cob__sobreedad,cob__repitencia,cob__migracion,cob__clima_escolar,cob__nse,cob__educ_madre,cob__educ_padre,cob__desemp_lengua,cob__desemp_matematica,flag_discrepancia_bases,eph_no_asiste_12_18,eph_ipcf_mediano,eph_sin_dato_ingreso,eph_hacinamiento_critico,eph_agua_fuera_vivienda,eph_desocupacion,eph_adultos_sin_secundaria,eph_adolescentes_ocupados,eph_casos_personas,eph_casos_hogares,eph_casos_12_18,eph_aglomerados,educ_madre_arm__sin_primaria,educ_madre_arm__primaria,educ_madre_arm__secundaria,educ_madre_arm__superior,educ_padre_arm__sin_primaria,educ_padre_arm__primaria,educ_padre_arm__secundaria,educ_padre_arm__superior,eph_educ_adultos__sin_primaria,eph_educ_adultos__primaria,eph_educ_adultos__secundaria,eph_educ_adultos__superior
Buenos Aires,GENERAL SAN MARTIN,Estatal,Urbano,2487.5236443000003,0.4879001213841848,0.5022974615188465,0.0098024170969686,0.0088588339046319,0.0712470004078238,0.1788484174088228,0.3049535462121293,0.2311176131208918,0.0906903346053552,0.0496860660438035,0.0253700067413445,0.0076586588295069,0.03156952272569,0.1703831766400073,0.2140482174706841,0.2681437603222807,0.1721257831514102,0.1006710282588701,0.0746280341567474,0.7034536606794629,0.1986962915207318,0.0781960156984977,0.0196540321013075,0.0161507319866211,0.0789602366790417,0.2488437300009172,0.1896760401019717,0.2325431062355615,0.2338261549958865,0.2673458533330736,0.3463676770307707,0.2438529130062577,0.099219969260247,0.0244622116206073,0.0187513757490433,0.0,0.0,0.0025890307073126,0.703676403672111,0.2102148126387646,0.0693436252162639,0.0082528406304263,0.0015356828100536,0.0007155511482876,0.00367205317678,0.0025890307073126,0.703676403672111,0.2102148126387646,0.0693436252162639,0.0141761277655476,0.2173697979129641,0.0406725505681263,0.7419576515189096,0.2259636055015857,0.7740363944984143,0.0776170204421718,0.7103829783412032,0.2120000012166249,0.2531747954709009,0.2672494356371634,0.2283842615843881,0.1621033879246852,0.0890881193828623,0.0093905846292505,0.0642672784075426,0.0872254781129267,0.2656865268749684,0.3434509247473186,0.0428397672279026,0.1871394400000904,0.0241174482390009,0.1172031301277135,0.1044282630460362,0.3023668663632579,0.2810202738260453,0.0334692895894876,0.1373947288084584,0.2521686166526605,0.2307357985118357,0.403626529982482,0.1134690548530218,0.5906319084029621,0.2680731097438801,0.140005244407766,0.0012897374453915,1.0,0.985567342814101,1.0000000000402005,0.9747351451536912,0.9744256276535204,0.9747026942460648,0.9999999999597992,0.9999999999597992,0.999999999879398,0.9793445024260424,0.6726180462782424,1.0000000000402005,1.0000000000402005,0.8626974263008012,1.0000000002010028,1.0000000001205849,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.07365786303679309,0.3529120049878951,0.3862906919752212,0.1871394400000904,0.14132057836671438,0.4067951294092941,0.31448956341553286,0.1373947288084584,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,GENERAL SAN MARTIN,Privado,Urbano,2135.7716369,0.4135452308852599,0.5677579615955803,0.0186968075191597,0.0029180512989351,0.0741272973138002,0.2505294751557023,0.412022520422079,0.1674556633610622,0.0511185394641851,0.0144060306836888,0.0109594753861418,0.0031861727125303,0.0132767742018748,0.0639955510932738,0.1440609450059937,0.2205018648096929,0.2293708270032669,0.1679443314240356,0.1741264806637367,0.8187533309038052,0.1422828253480616,0.0330474985567055,0.0059163451914277,0.0087719556727384,0.0335014313918479,0.2742893524638119,0.2458163728311873,0.311332460885472,0.1262884267549423,0.3228307289274361,0.2991914409246302,0.2193005865550692,0.0964176946374303,0.0270736474403683,0.0351859015150657,0.0017817782266953,0.0,0.003163632844891,0.902203917131614,0.0783562764393054,0.0066820161635099,0.0012116530415372,0.0006804981744403,0.0010993167805608,0.0048209111974455,0.0049454110715863,0.902203917131614,0.0783562764393054,0.0066820161635099,0.007812379193984,0.0631293369902135,0.011512687065968,0.9253579759438184,0.1439349784261507,0.8560650215738492,0.1577590528143808,0.58712707770947,0.2551138694761491,0.0567632592908288,0.1025642706532342,0.2171010226619702,0.2690235030875199,0.3545479443064466,0.0057900421035214,0.0176028607899716,0.0453967980162005,0.1077330284503258,0.3147188882227935,0.1010788927010756,0.4076794897161114,0.0125931325747562,0.0603921786485663,0.048558617671572,0.233188376702728,0.283519309973669,0.0877511387447576,0.2739972456839508,0.1509447639933083,0.1801389061184931,0.4731785560667164,0.1957377738214821,0.4529351478484615,0.3066501484627061,0.2380150674316322,0.0023996362572001,1.0,0.9894199745845496,0.9999999999063572,0.9791505190767336,0.9861822317095496,0.9745645824855836,1.0000000000468217,1.0000000000468217,1.0,0.9903292079812523,0.9508933927729134,0.9999999999063572,0.9999999999063568,0.9435540992224326,0.9999999997658924,1.0000000000936664,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.023392902893493002,0.1531298264665263,0.4157977809238691,0.4076794897161114,0.0729853112233225,0.2817469943743,0.37127044871842657,0.2739972456839508,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,GENERAL VIAMONTE,Estatal,Rural,15.6302928,0.6060606107135754,0.3939393892864246,0.0,0.0,0.0666666717849329,0.1575757557145698,0.2363636335718547,0.3030303053567877,0.1575757557145698,0.0,0.0787878778572849,0.0,0.0,0.0,0.3939393892864246,0.2909090992844357,0.0787878778572849,0.0787878778572849,0.1575757557145698,0.8424242442854302,0.0787878778572849,0.0787878778572849,0.0,0.4727272671437095,0.3151515114291397,0.0,0.0787878778572849,0.0666666717849329,0.0666666717849329,0.0723684265355388,0.157894741228431,0.2565789440786767,0.1710526293857844,0.1710526293857844,0.1710526293857844,0.0,0.0,0.0,0.6181818167859274,0.2242424274995027,0.1575757557145698,0.0,0.0,0.0,0.0,0.0,0.6181818167859274,0.2242424274995027,0.1575757557145698,0.0,0.4606060610713575,0.0,0.5393939389286425,0.0787878778572849,0.9212121221427152,0.0,1.0,0.0,0.1575757557145698,0.1575757557145698,0.5272727328562905,0.0787878778572849,0.0787878778572849,0.0,0.1575757557145698,0.0,0.1454545496422178,0.2363636335718547,0.0787878778572849,0.3818181832140726,0.0,0.0855263146928922,0.0,0.6710526293857845,0.1710526293857844,0.0,0.0723684265355388,0.3939393892864246,0.3030303053567877,0.3030303053567877,0.0,0.6303030371385295,0.2121212035768381,0.1575757592846323,0.0,1.0,1.0,1.0,1.0,1.0,0.9212121221427152,1.0,1.0,1.0,1.0,0.8666666564301342,1.0,1.0,0.9212121221427152,1.0,1.0000000000000002,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.1575757557145698,0.1454545496422178,0.3151515114291396,0.3818181832140726,0.0855263146928922,0.6710526293857845,0.1710526293857844,0.0723684265355388,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,GENERAL VIAMONTE,Estatal,Urbano,109.8430616,0.5227244112066883,0.4380149305670846,0.039260658226227,0.0,0.0748722852033015,0.303306879035051,0.3117679260878463,0.2041689472762196,0.0727741284157138,0.0102353588689348,0.0124064950391055,0.0,0.0104679800738271,0.1904119458738757,0.1589899256777452,0.2860946212009079,0.1681642366020868,0.0705702471060766,0.1257690235393074,0.8770552258532459,0.0381543443796362,0.0744693290668438,0.010321100700274,0.010321100700274,0.0314984710877723,0.2095295930826458,0.2590304019712429,0.3241365333538737,0.1654838998041912,0.3017108601272857,0.3870356488520336,0.1867993532843924,0.0686797077951345,0.0453456931987852,0.0104287367423686,0.0,0.0,0.0201834869467986,0.7554236352421554,0.1676650489501651,0.0464067281606069,0.0,0.0,0.0,0.010321100700274,0.0201834869467986,0.7554236352421554,0.1676650489501651,0.0464067281606069,0.010321100700274,0.1649892076569723,0.0444954130812391,0.7905153792617885,0.010321100700274,0.989678899299726,0.1341463462154759,0.5365853582385541,0.32926829554597,0.1352491444029451,0.2653714715832356,0.2091113500062893,0.2454263365142764,0.1448416974932534,0.0103211007002739,0.0775274330117542,0.0775993883986933,0.1253912582130722,0.3849478317891313,0.050386760159278,0.2738262277277966,0.0114460412703147,0.179366205182607,0.092800216387581,0.2197390582823706,0.2762810087120387,0.0920820323883786,0.1282854377767089,0.2990600828263876,0.246757512083039,0.3380464105709159,0.1161359945196574,0.5839899232233217,0.226713438937286,0.1892966378393923,0.0,1.0,0.9859686995468816,1.0000000000000002,1.0,1.0,0.989678899299726,1.0,1.0,1.0,1.0,0.7522935777310854,1.0000000000000002,1.0000000000000002,0.9017179351818068,1.0,1.0,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.0878485337120281,0.20299064661176552,0.4353345919484093,0.2738262277277966,0.19081224645292172,0.3125392746699516,0.3683630411004173,0.1282854377767089,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,GENERAL VILLEGAS,Estatal,Rural,84.40358760000001,0.4601190518588809,0.539880948141119,0.0,0.0200617289874536,0.0294753098859982,0.190961200326987,0.3720678977394558,0.2429894152982663,0.060185185777577,0.0641975329968083,0.0,0.0,0.0200617289874536,0.1570987700527554,0.2194664910191566,0.267085537961185,0.1038800689557418,0.1595017603256475,0.0929673716855135,0.8016093500745932,0.186044970913061,0.0123456790123456,0.0,0.0,0.2308642020330424,0.4693783087485726,0.1231260980190846,0.0791887109310505,0.0974426802682496,0.333906255218232,0.3198437486204674,0.2528348207173838,0.0800223191579121,0.0,0.0133928562860046,0.0,0.0,0.0,0.8154320942632538,0.1058642002558668,0.0385802475059721,0.0401234579749072,0.0,0.0,0.0,0.0,0.8154320942632538,0.1058642002558668,0.0385802475059721,0.0401234579749072,0.1259259292433204,0.0734567922560675,0.8006172785006119,0.0123456790123456,0.9876543209876544,0.0,1.0,0.0,0.2277557334541547,0.3360670240040839,0.1848544942655968,0.1622574950830644,0.0890652531931,0.0,0.0603395074168624,0.0906525577592865,0.1973544972867953,0.3139109338049037,0.0388007037748239,0.2989417999573278,0.0344922104914266,0.1523367930334875,0.1505779161936695,0.3931655174836055,0.164351955279837,0.0127918132599408,0.0922837942580326,0.2957010609345236,0.1978615503779841,0.3894841289897967,0.1169532596976956,0.5170977782516953,0.2519841324609277,0.2309180892873771,0.0,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0,0.9876543209876542,1.0,1.0,1.0,1.0,0.5925925854838899,0.9999999999999998,1.0,0.9651234552499044,0.9999999999999998,0.9999999999999998,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.0603395074168624,0.2880070550460818,0.3527116375797276,0.2989417999573278,0.1868290035249141,0.5437434336772751,0.1771437685397778,0.0922837942580326,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,GENERAL VILLEGAS,Estatal,Urbano,220.1576093,0.3953934809556455,0.582776165256987,0.0218303537873673,0.0338629503097241,0.1516714281905088,0.2011669074810176,0.2727941640184668,0.1899342196880003,0.0811006504685115,0.0624092408470005,0.0070604389967701,0.0,0.0,0.2100580640707384,0.2340695625458901,0.2683624608200176,0.167276976331156,0.0821304181013379,0.0381025181308598,0.8800155891182938,0.0834846932121774,0.0364997176695288,0.0,0.012010664047425,0.136032249724669,0.4011848754193081,0.1643083088789369,0.1540399504729434,0.1324239514567175,0.4395032712125282,0.3772255007970617,0.1051760142658325,0.0697716067505781,0.0,0.0083236069739994,0.0,0.0,0.0068659984308795,0.8611804466028966,0.1063821117719595,0.0124996383670305,0.0130718048272338,0.0,0.0,0.0,0.0068659984308795,0.8611804466028966,0.1063821117719595,0.0124996383670305,0.0130718048272338,0.1353620372003194,0.0205979952926387,0.8440399675070418,0.0918784765899067,0.9081215234100932,0.3385826798293549,0.5118110243418811,0.149606295828764,0.262225187598819,0.2906178614649409,0.1821652484668401,0.1795628378491844,0.0854288646202155,0.0052312373106787,0.0417618701857878,0.120575613009257,0.1854473480603879,0.356310749600786,0.0663241649762954,0.2243490168568068,0.0667973312660813,0.1127390597651317,0.1220432504422659,0.2816427380169474,0.2836956275736046,0.0164155931157245,0.1166663998202443,0.268661116861065,0.3826486455219696,0.3191991402134107,0.0294910974035545,0.6623179765365902,0.2486809345028172,0.0890010889605926,0.0,1.0,0.9724605557842056,1.0,0.981036765827562,0.9862680031382406,0.9729384089019536,1.0,1.0,1.0,0.9937879062897328,0.5813212035092715,1.0,1.0,0.8315422114278928,1.0,1.0,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.0469931074964665,0.3060229610696449,0.4226349145770814,0.2243490168568068,0.179536391031213,0.4036859884592133,0.3001112206893291,0.1166663998202443,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,GUAMINI,Estatal,Rural,45.8488629,0.4421487604657694,0.5578512395342305,0.0,0.0,0.1177685957398084,0.0929752065890384,0.3223140480546138,0.2086776856574997,0.188016529849424,0.0227272724794228,0.0475206616301928,0.0,0.0,0.163223140698654,0.0929752065890384,0.3760330596988481,0.1363636348765369,0.1384297515478841,0.0929752065890384,1.0,0.0,0.0,0.0,0.0247933891507699,0.0929752065890384,0.4462809938084636,0.2272727247942282,0.1859504131780768,0.0227272724794228,0.1818181798353825,0.3657024763421123,0.1859504131780768,0.1466942182332726,0.0475206616301927,0.0723140507809627,0.0,0.0,0.0,0.9049586767396144,0.0702479341096156,0.0247933891507699,0.0,0.0,0.0,0.0,0.0,0.9049586767396144,0.0702479341096156,0.0247933891507699,0.0,0.0475206616301928,0.0247933891507699,0.9276859492190372,0.0227272724794228,0.9772727275205771,0.2926829351072487,0.7073170648927513,0.0,0.1198347124111555,0.163223140698654,0.2355371914796168,0.2541322306163453,0.2272727247942282,0.0,0.0,0.0723140507809627,0.2582644639590396,0.3491735538767309,0.0475206616301928,0.2727272697530739,0.0,0.1688311679409324,0.2229437245510942,0.2510822544453663,0.2142857118375641,0.0238095235375071,0.1190476176875356,0.2561983472876925,0.2561983472876925,0.3925619821642294,0.0950413232603856,0.6983471081331296,0.2561983475046455,0.0454545443622248,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.9318181825617314,1.0,1.0,0.9545454550411544,1.0,1.0000000000000002,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.0,0.3305785147400023,0.3966942155069237,0.2727272697530739,0.1688311679409324,0.4740259789964605,0.23809523537507118,0.1190476176875356,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,GUAMINI,Estatal,Urbano,74.3042275,0.328360500080564,0.671639499919436,0.0,0.0361660727850242,0.1642569435231663,0.3988843407328338,0.255124201378717,0.0632906263644286,0.0461117424308058,0.0361660727850242,0.0,0.0,0.0,0.1592841080273662,0.323541052896351,0.1451163677059962,0.1821865922770006,0.1491850487241792,0.0406868303691065,0.886076869583228,0.0800174364237889,0.0,0.0339056939929831,0.0,0.0768529044999492,0.276670454584835,0.3089212319716264,0.2914436665127836,0.0461117424308058,0.3902948967472948,0.3859275288206179,0.1550620360059594,0.0551532616364257,0.0,0.0135622767897021,0.0,0.0,0.0,0.7299572934797015,0.2189581285936927,0.0510845779266058,0.0,0.0,0.0,0.0,0.0,0.7299572934797015,0.2189581285936927,0.0510845779266058,0.0,0.2338766337352743,0.0361660727850242,0.7299572934797015,0.0135622767897021,0.986437723210298,0.0,0.5238095350603723,0.4761904649396276,0.0768529031541307,0.3360457895884861,0.3235410542421694,0.0895110295036712,0.1740492235115424,0.0,0.0542491098504455,0.0858944223597506,0.1528016599055551,0.3321304941902531,0.0361660727850242,0.3387582409089711,0.0171635552833808,0.0946596083018816,0.2742732427540479,0.1217052077983454,0.2137642767640522,0.0218445254691565,0.2565895836291355,0.3711624146822602,0.1139231277251351,0.4999959524510231,0.0149185051415816,0.4766583620572573,0.380917123958352,0.1424245139843907,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2848078193128379,1.0,1.0000000000000002,0.8691966725580991,1.0,1.0,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.0542491098504455,0.2386960822653057,0.3682965669752773,0.3387582409089711,0.1118231635852624,0.39597845055239334,0.2356088022332087,0.2565895836291355,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,HIPOLITO YRIGOYEN,Estatal,Rural,7.2941372,0.1428571428571428,0.8571428571428572,0.0,0.0,0.2857142857142857,0.1428571428571428,0.3571428571428571,0.0,0.2142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.2142857142857143,0.2142857142857143,0.1428571428571428,0.1428571428571428,0.0,0.8571428571428572,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.0,0.1428571428571428,0.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.8571428571428572,0.0,1.0,,,,0.2857142857142857,0.1428571428571428,0.4285714285714286,0.1428571428571428,0.0,0.0,0.0,0.2142857142857143,0.3571428571428571,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.6428571428571428,0.3571428571428571,0.0,0.8571428610662943,0.1428571389337056,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.8571428571428572,1.0,1.0,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.5,0.5,0.0,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,HIPOLITO YRIGOYEN,Estatal,Urbano,61.471805,0.4326378540535779,0.5673621459464221,0.0,0.0202816899877738,0.1840717027754645,0.1588732382375621,0.33418694011924,0.1913956472207451,0.0942893733360693,0.0,0.0,0.0169014083231449,0.0,0.1254346752954464,0.1511177343824538,0.3444610028939283,0.1936413319895194,0.0673124695134623,0.1180327859251896,0.9079254075579404,0.0614168438176724,0.0306577486243871,0.0,0.0368340940734819,0.0687468296032703,0.3395230859376714,0.2864028400374819,0.163165904929662,0.1053272454184322,0.3572758313344563,0.2602647632444472,0.2800703277897246,0.1023890776313717,0.0,0.0,0.0,0.0,0.0,0.7646299047181061,0.194833582648175,0.0208643816461872,0.0196721309875316,0.0,0.0,0.0,0.0,0.7646299047181061,0.194833582648175,0.0208643816461872,0.0196721309875316,0.145106806282978,0.0509190270238526,0.8039741666931693,0.0509190270238526,0.9490809729761474,0.3684210559301657,0.0,0.6315789440698343,0.1236959757404227,0.277446596858511,0.1727769503433322,0.1794336802050956,0.2466467968526384,0.0,0.1033780429906035,0.0705911580113842,0.1564828607196421,0.277446596858511,0.0721311469542825,0.3199701944655765,0.0,0.1830985910059875,0.1652752882932779,0.1815108840949132,0.2562868113702053,0.021510883625306,0.1923175416103098,0.3059612532932781,0.1844510682580412,0.4079483350131007,0.1016393434355799,0.6150273197275671,0.2571038248496529,0.1278688554227799,0.0,1.0,0.9699453546223348,1.0000000000000002,0.9803278690124686,0.9791356183538128,0.9606557380249368,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.6229508178586916,1.0,1.0000000000000002,0.9699453546223348,1.0,1.0,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.1033780429906035,0.22707401873102628,0.3495777438127935,0.3199701944655765,0.1830985910059875,0.3467861723881911,0.2777976949955113,0.1923175416103098,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,HURLINGHAM,Estatal,Urbano,1312.7337188,0.487972685340609,0.4935618444327569,0.018465470226634,0.0039287405422259,0.0797606131917729,0.1722538151616295,0.279739639868676,0.2506860854209526,0.1002563428796149,0.0516716593291318,0.0260116133671727,0.0111071671397237,0.0245843230990994,0.1860572820688027,0.2769848400271014,0.2401822566028232,0.1564773936695805,0.0712726618963724,0.0690255657353196,0.685505207330455,0.2280959207409259,0.0671313086549866,0.0192675632736323,0.0214286193483553,0.0454326767917642,0.1982446145943733,0.2151798298643488,0.2538398539978831,0.265874405403275,0.2898250760436394,0.3113106144264601,0.2550484883015763,0.1092538717978662,0.0218959923986254,0.0126659570318322,0.0,0.0,0.0047577954390547,0.6684312009613934,0.2212934500269804,0.0686530900435647,0.0320482669085836,0.004816196620423,0.0,0.0,0.0047577954390547,0.6684312009613934,0.2212934500269804,0.0686530900435647,0.0368644635290067,0.2499420058318685,0.0459705224568807,0.7040874717112507,0.1499639350582417,0.8500360649417583,0.1811479094810794,0.6323015291453347,0.1865505613735859,0.2840422583498889,0.2761933906378455,0.1954313976443887,0.1796816881611131,0.0646512652067637,0.0071296720469369,0.0844917327951247,0.0785452719948828,0.2305902010932637,0.3537765311799348,0.0708752645472155,0.1745913263426413,0.0272274176377382,0.1289848475970914,0.0989732181479949,0.3213711782616791,0.2930561832595845,0.0376374819804224,0.0927496731154892,0.2749004309342191,0.2294712463662208,0.413933431523889,0.081694891175671,0.6508101415396516,0.2598096249963171,0.0893802334640313,0.0,1.0,0.9712836964114404,1.0000000000000002,0.9667218321778666,0.9674992800223028,0.9573164284595204,1.0,1.0,1.0,0.9690460147263188,0.6399765210327436,1.0,1.0,0.8632781751320701,1.0,1.0,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.0916214048420616,0.3091354730881465,0.4246517957271503,0.1745913263426413,0.1562122652348296,0.420344396409674,0.3306936652400069,0.0927496731154892,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
Buenos Aires,HURLINGHAM,Privado,Urbano,676.3511372,0.4158290310035129,0.5741621213319075,0.0100088476645796,0.0,0.0502470365614462,0.2158314455067455,0.44949113969393,0.1774749530423109,0.0580684428550654,0.0140055491231207,0.0145462135396211,0.002524543444812,0.0178106762329476,0.0335439245270186,0.0885919054532196,0.1854096923960934,0.3073565872315946,0.1821758221773564,0.2029220682147172,0.8558284378728694,0.1173729512047612,0.0247066795247735,0.0020919313975959,0.0015272434784281,0.0244195930720564,0.2347723020783871,0.2123709439831664,0.4259699844507105,0.1009399329372513,0.3576494534301366,0.2612030215034952,0.2430441914640381,0.1011311889802063,0.0172969709633688,0.0196751736587547,0.0020330151372147,0.0,0.0063211395159313,0.9377435159282528,0.0395998209020236,0.0143025085165776,0.0,0.0,0.0,0.0,0.008354154653146,0.9377435159282528,0.0395998209020236,0.0143025085165776,0.0,0.0414336294546855,0.006479277492076,0.9520870930532384,0.0790072283045993,0.9209927716954006,0.2101313270388415,0.6585365941417769,0.1313320788193815,0.0418848135855548,0.0891069791787436,0.1806183168490427,0.2909423430773526,0.3974475473093061,0.0020330151372147,0.0075566285304975,0.0375457485073923,0.1077669145375394,0.2763100802545675,0.1177316883500022,0.4510559246827862,0.0068298147771518,0.0528127747381334,0.0520423522486307,0.1860719816039387,0.2746797035184156,0.1085311168140701,0.3190322562996596,0.0869363686493111,0.1608218567507718,0.5055552496230798,0.2466865249768371,0.4174267573191414,0.2824152693761093,0.2985999654702244,0.0015580078345249,1.0,0.98688742575829,1.0,0.971836428073651,0.9787987775708288,0.9720129967129744,1.0,1.0,1.0,0.987245905528138,0.7967625498952143,1.0,1.0,0.960124201000604,1.0,1.0,False,0.0623688599077346,445000.0,0.4483079788479542,0.0435576849787502,0.0368880208963197,0.0754453621797781,0.4052089584940889,0.0375735062111118,10181,3676,1156,5,0.0095896436677122,0.14531266304493168,0.3940417686045697,0.4510559246827862,0.0596425895152852,0.23811433385256942,0.38321082033248566,0.3190322562996596,0.05832907059996273,0.3468798878941262,0.42066932781110006,0.17412171369481097
